
50286 atoms
116 bonds

4 atom types
1 bond types

-25.871892 229.167074 xlo xhi
-76.712796 178.364142 ylo yhi
0.999569 205.022343 zlo zhi

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.0080

Atoms

485     1 2 0.0 118.589084 97.094576 23.544570
486     1 2 0.0 115.376358 98.904602 17.118791
487     1 2 0.0 112.509465 96.471806 20.100176
488     1 2 0.0 116.253437 98.605397 23.964041
489     1 2 0.0 115.645807 100.191593 22.083563
490     1 2 0.0 119.597891 94.680145 24.008926
491     1 2 0.0 114.394968 97.883402 22.521804
492     1 2 0.0 113.160580 98.967606 18.482296
493     1 1 0.0 119.360067 89.131712 21.534681
494     1 1 0.0 113.950563 95.880920 19.669851
495     1 1 0.0 119.908018 91.212885 19.244076
496     1 1 0.0 118.916682 95.342708 17.899607
497     1 2 0.0 118.969347 92.025177 23.784297
498     1 2 0.0 119.545353 94.051891 17.141356
499     1 2 0.0 114.156889 92.577419 17.239838
500     1 2 0.0 118.288010 94.745700 19.263724
501     1 2 0.0 120.117788 95.015954 20.902312
502     1 2 0.0 119.455069 89.982904 20.188518
503     1 2 0.0 117.893720 95.922880 16.840239
504     1 2 0.0 113.717712 94.764576 18.542952
505     1 1 0.0 121.091016 85.140140 22.890881
506     1 1 0.0 114.605503 91.095549 17.627991
507     1 1 0.0 124.301064 84.638404 24.903158
508     1 1 0.0 117.552223 90.721862 17.261220
509     1 2 0.0 119.804855 85.302497 21.947684
510     1 2 0.0 117.449697 91.309049 15.779157
511     1 2 0.0 113.706746 87.639129 15.991790
512     1 2 0.0 117.675024 89.144976 17.089351
513     1 2 0.0 118.898319 91.199621 18.001435
514     1 2 0.0 123.420415 83.307923 25.153494
515     1 2 0.0 116.166341 91.052314 18.013186
516     1 2 0.0 114.338222 90.124471 16.364907
517     1 1 0.0 124.869546 80.495700 24.309248
518     1 1 0.0 114.858119 86.563597 15.614062
519     1 1 0.0 125.104054 81.889312 21.467945
520     1 1 0.0 117.444214 87.586838 17.263137
521     1 2 0.0 123.506618 80.705118 25.136356
522     1 2 0.0 118.810458 86.793294 16.928948
523     1 2 0.0 116.976728 83.744615 16.095372
524     1 2 0.0 116.942042 87.343240 18.759889
525     1 2 0.0 122.534919 84.995512 22.101721
526     1 2 0.0 124.703898 81.278913 22.909447
527     1 2 0.0 116.234309 87.122598 16.282155
528     1 2 0.0 116.117756 85.056348 18.346050
529     1 1 0.0 119.048409 60.399846 22.571382
530     1 1 0.0 118.814283 63.480410 19.013979
531     1 1 0.0 120.390679 61.323862 20.188232
532     1 1 0.0 118.457611 63.582313 22.179454
533     1 2 0.0 117.426616 60.551617 26.607972
534     1 2 0.0 122.107347 64.109557 13.320316
535     1 2 0.0 115.815918 62.163958 17.525368
536     1 2 0.0 118.518183 61.949183 22.483040
537     1 2 0.0 120.025591 63.886875 17.963915
538     1 2 0.0 119.887742 64.153430 22.681962
539     1 2 0.0 118.548023 63.893890 20.581160
540     1 2 0.0 117.405066 63.751429 18.341500
541     1 1 0.0 115.969324 55.371259 22.138241
