
50286 atoms
116 bonds

4 atom types
1 bond types

-13.560702 115.208293 xlo xhi
-38.981247 89.806920 ylo yhi
0.000000 206.016399 zlo zhi

Masses

1 28.0855
2 15.9994
3 15.9994
4 1.0080

Atoms

195     1 1 0.0 85.541000 42.114894 8.006974
196     1 1 0.0 84.992914 45.967279 6.032804
197     1 2 0.0 83.168826 41.793755 10.904167
198     1 2 0.0 85.039165 47.491956 4.051555
199     1 2 0.0 80.903611 45.619442 5.943902
200     1 2 0.0 85.015446 44.206696 6.729189
201     1 2 0.0 86.237297 45.447631 6.927637
202     1 2 0.0 85.481424 41.038440 9.869740
203     1 2 0.0 83.517407 46.655367 6.512105
204     1 2 0.0 81.106745 48.393855 4.669818
205     1 1 0.0 82.262125 36.856536 12.797054
206     1 1 0.0 80.617571 43.850047 6.984701
207     1 1 0.0 83.214082 38.302648 9.563124
208     1 1 0.0 83.293427 41.971356 7.213544
209     1 2 0.0 80.922551 37.813186 12.304607
210     1 2 0.0 83.505258 43.489330 5.223330
211     1 2 0.0 79.094784 41.401107 7.475467
212     1 2 0.0 83.008731 40.275321 8.127713
213     1 2 0.0 84.534490 41.514429 7.978114
214     1 2 0.0 83.086432 37.247924 11.349203
215     1 2 0.0 81.952425 42.547533 7.626143
216     1 2 0.0 79.771881 44.142179 5.859854
217     1 1 0.0 79.029855 33.184645 14.967835
218     1 1 0.0 78.500359 39.662268 8.729476
219     1 1 0.0 79.958938 34.627359 11.955749
220     1 1 0.0 80.756755 38.052826 9.143820
221     1 2 0.0 77.835217 33.970868 14.464916
222     1 2 0.0 81.119141 39.533031 7.155975
223     1 2 0.0 76.387583 37.202040 9.808120
224     1 2 0.0 80.114098 36.440766 10.322512
225     1 2 0.0 82.019643 37.687439 9.758692
226     1 2 0.0 79.801929 33.623287 13.635339
227     1 2 0.0 79.584579 38.500633 9.457995
228     1 2 0.0 77.626044 39.890502 7.772873
229     1 1 0.0 74.676740 29.740890 18.158341
230     1 1 0.0 75.417821 35.511068 11.335460
231     1 1 0.0 75.459895 31.135603 15.469321
232     1 1 0.0 77.169702 34.231399 12.014505
233     1 2 0.0 73.626699 30.312849 17.638178
234     1 2 0.0 77.670354 35.634500 10.037392
235     1 2 0.0 72.455587 33.029241 13.232932
236     1 2 0.0 76.062888 32.732329 13.554513
237     1 2 0.0 78.508521 33.990759 12.435018
238     1 2 0.0 75.334758 30.219197 16.994002
239     1 2 0.0 76.213540 34.529873 12.186769
240     1 2 0.0 74.449069 35.638826 10.605157
241     1 1 0.0 81.330068 68.348258 19.210847
242     1 1 0.0 72.087029 75.119969 15.639868
243     1 1 0.0 80.668695 68.825991 15.780028
244     1 1 0.0 76.452863 72.833683 15.818747
245     1 2 0.0 79.209412 69.481204 18.390941
246     1 2 0.0 75.012745 73.766614 14.248420
247     1 2 0.0 73.591339 72.237571 12.970154
248     1 2 0.0 78.274650 70.936216 15.286346
249     1 2 0.0 77.687736 72.727319 17.639325
250     1 2 0.0 81.577229 68.228618 17.735122
251     1 2 0.0 74.698234 73.786302 16.182347
252     1 2 0.0 71.065645 74.939096 13.621489
253     1 1 0.0 82.966065 63.451769 16.911008
254     1 1 0.0 74.996363 70.516371 12.892638
255     1 1 0.0 82.679993 64.119275 13.393671
256     1 1 0.0 79.235881 68.174832 12.965884
257     1 2 0.0 80.898068 64.630412 16.203995
258     1 2 0.0 78.129424 69.253826 11.255609
259     1 2 0.0 75.864710 67.704924 10.857256
260     1 2 0.0 80.652025 66.276165 12.729053
261     1 2 0.0 80.573971 67.941771 14.534661
262     1 2 0.0 83.381302 63.408515 15.366279
263     1 2 0.0 77.461741 69.115377 13.410599
264     1 2 0.0 73.942400 70.459939 11.056854
265     1 1 0.0 83.766834 58.725283 15.371045
266     1 1 0.0 76.921550 65.950066 11.023409
267     1 1 0.0 83.807604 59.542945 11.803653
268     1 1 0.0 80.997398 63.610415 11.027576
269     1 2 0.0 81.782267 59.911855 14.743851
270     1 2 0.0 80.173645 64.799337 9.220308
271     1 2 0.0 77.336084 63.189479 9.459505
272     1 2 0.0 82.097295 61.717754 11.007660
273     1 2 0.0 82.358854 63.300276 12.420217
274     1 2 0.0 84.319020 58.749972 13.783109
275     1 2 0.0 79.232781 64.519777 11.526184
276     1 2 0.0 75.891758 65.980783 9.318995
277     1 1 0.0 83.895246 54.135648 14.442780
278     1 1 0.0 78.102962 61.411946 9.817733
279     1 1 0.0 84.216845 55.072608 10.860999
280     1 1 0.0 81.977290 59.118254 9.789060
281     1 2 0.0 82.015027 55.300381 13.872259
282     1 2 0.0 81.403281 60.389130 7.912286
283     1 2 0.0 78.147757 58.688183 8.650014
284     1 2 0.0 82.801783 57.240120 9.950592
285     1 2 0.0 83.324916 58.765881 11.041973
286     1 2 0.0 84.556564 54.222001 12.834908
287     1 2 0.0 80.248103 59.981533 10.317431
288     1 2 0.0 77.120958 61.501626 8.223159
289     1 1 0.0 83.428940 49.667061 14.055580
290     1 1 0.0 78.654309 56.897701 9.174166
291     1 1 0.0 83.986142 50.696692 10.495033
292     1 1 0.0 82.289629 54.687805 9.148207
293     1 2 0.0 81.669099 50.784030 13.523493
294     1 2 0.0 81.940595 56.016558 7.222382
295     1 2 0.0 78.366627 54.199600 8.369131
296     1 2 0.0 82.856971 52.833288 9.475807
297     1 2 0.0 83.604632 54.321257 10.280820
298     1 2 0.0 84.173016 49.809853 12.449958
299     1 2 0.0 80.620076 55.492117 9.683874
300     1 2 0.0 77.728971 57.022470 7.681114
301     1 1 0.0 82.396684 45.313668 14.183271
302     1 1 0.0 78.626671 52.405396 9.047135
303     1 1 0.0 83.142792 46.411170 10.681156
304     1 1 0.0 81.984593 50.314430 9.060092
305     1 2 0.0 80.770486 46.358528 13.674060
306     1 2 0.0 81.840080 51.678658 7.101943
307     1 2 0.0 78.013734 49.723281 8.598093
308     1 2 0.0 82.298945 48.493322 9.550945
309     1 2 0.0 83.258779 49.958455 10.082114
310     1 2 0.0 83.197003 45.508189 12.602298
311     1 2 0.0 80.398573 51.047744 9.580926
312     1 2 0.0 77.757934 52.543314 7.655293
313     1 1 0.0 80.789205 41.077356 14.834289
314     1 1 0.0 78.029457 47.934675 9.428248
315     1 1 0.0 81.673116 42.218061 11.431697
316     1 1 0.0 81.068676 45.997527 9.518903
317     1 2 0.0 79.308161 42.025688 14.333922
318     1 2 0.0 81.110645 47.374947 7.543017
319     1 2 0.0 77.072006 45.259591 9.352125
320     1 2 0.0 81.122181 44.220826 10.180960
321     1 2 0.0 82.302005 45.675560 10.432685
322     1 2 0.0 81.617415 41.319082 13.302002
323     1 2 0.0 79.591194 46.647837 10.001790
324     1 2 0.0 77.209757 48.064157 8.143995
325     1 1 0.0 78.555844 36.968435 16.054724
326     1 1 0.0 76.833793 43.486631 10.343263
327     1 1 0.0 79.517509 38.126158 12.800367
328     1 1 0.0 79.507014 41.740319 10.555851
329     1 2 0.0 77.230086 37.794064 15.550094
330     1 2 0.0 79.718813 43.107243 8.575491
331     1 2 0.0 75.480027 40.809847 10.685991
332     1 2 0.0 79.277557 40.021156 11.409903
333     1 2 0.0 80.708142 41.475995 11.356060
334     1 2 0.0 79.379400 37.252761 14.598816
335     1 2 0.0 78.166001 42.294820 10.975021
336     1 2 0.0 76.046802 43.585001 9.180773
337     1 1 0.0 75.583785 33.009869 17.947213
338     1 1 0.0 74.961665 39.064221 11.861781
339     1 1 0.0 76.545505 34.154713 14.904738
340     1 1 0.0 77.210119 37.551081 12.251056
341     1 2 0.0 74.421616 33.682501 17.426154
342     1 2 0.0 77.576082 38.880360 10.278383
343     1 2 0.0 73.105638 36.376885 12.717538
